restaurant,chunk
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Je recommande vivement cet établissement!

Le restaurant est tout refait à neuf, il a été repris depuis peu. 
La décoration est faite avec goût avec un savant mélange d'ancien et de moderne.
La cuisine, ouverte paraît très petite, mention spéciale à l'équipe qui doit avoir une organisation militaire ;)

Les plats sont très savoureux, de qualité et très bien présentés.

Le service est très courtois, souriant et avenant, on nous apporte des précisions sur les plats, leur préparation et les produits utilisés. 

Pas étonnant que le restaurant soit victime de son succès, il faut prendre de l'avance pour réserver!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : De passage 2jrs à Lyon, nous avions réserve ce midi afin de tester l'Aromatic, numéro 1 de tripadvisor oblige.

Du pur bonheur !!
Tout y était parfait: 
- service chaleureux, discret, efficace 
- décor et vaisselle de bon goût
- repas EXCELLENT.

J'ai demandé à modifier le dessert du menu du jour, cela à tout de suite été accepté avec gentillesse. Et je n'ai pas regretté leur moelleux au chocolat est une régalade !!!

Le genre d'adresse parfaite où il est possible de manger bon, frais, équilibré et abordable.
Excellent rapport qualité prix
Merci pour ce déjeuner !!

J'envie les Lyonnais d'avoir cette bonne adresse chez eux."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous avons passé une soirée délicieuse avec mon compagnon, entre les plats excellents ET le service attentionné et agréable, oscillant entre humour et distinction.
Nous avons particulièrement apprécié l'esprit général de détente et de bonne cuisine, cette dernière étant ouverte sur la salle.
Merci pour tout, nous reviendrons !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Rien à redire !
Accueil plus que chaleureux et courtois 
Repas vraiment délicieux 😋 
Prix abordable pour la qualitée, ici on mange en quantité et on se régale.
La décoration est simple mais soigné.

Un grand merci à vous pour cet agréable moment."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Cuisine fraiche en quantité raisonnable. Les prix des menus sont corrects pour une cuisine de cette qualité.

Services et accueils sympathiques , seul bémol l'arrivée de l'entrée juste après la commande de l'apéritif. 

Je recommande"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Découverte de saveurs, sur le menu Dégustation, et une parfaite alchimie autour du tataki, des épices (douce coriandre!), des agrumes, cuisson juste saisie parfaite ou lente toujours parfaite (même quand elle n'est pas prévue au menu dégustation: merci!) . 
2 garçons au fourneau, cuisine ouverte dans un calme appréciable. C'est fluide, apparemment simple mais toujours très recherché.
(Très) bonne humeur en salle aussi
Un grand merci pour cette soirée: il faudra y revenir tous les mois pour en découvrir et apprécier davantage!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous sortons à l'instant d'un fabuleux repas à L'Aromatic: plats très originaux aux saveurs riches mais équilibrées, mariant cuisine française et influences exotiques. Accueil chaleureux, service rapide mais souriant et attentionné: rien à redire, c'était parfait! A recommander sans modération..."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Accueil sympathique et professionnel, cuisine excellente, nous avons passé un très bon moment lors de ce déjeuner sur la terrasse."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Très bonne nouvelle table à la Croix-Rousse. Plats originaux et excellents. Très bons vins également. Equipe jeune, sympathique et très accueillante.
Prix raisonnables pour la qualité.
Déco dans le style actuel qui pourrait être un brin plus chaleureuse."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Super repas un soir avec des amis. Les produits sont frais, les plats sont extrêmement goûteux. La salade tomate/mozza a un goût extra, les desserts sont supers et pas trop lourd. La salle donne sur la cuisine ce qui est toujours agréable et le service est vraiment sympa. Excellent rapport qualité/prix"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : accueil chaleureux, nous sommes d'emblée à l'aise.
Des maquereaux pour commencer,avec des herbes, très bons.
Certains ont pris du poisson, d'autres de la viande: tout était très bon, frais et original.
Pour la viande, de vrais couteaux qui coupent.
Les conseils en vin sont très bien aussi. Nous avons bu un rouge du Languedoc excellentissime.
Le cadre est agréable, le personnel est très compétent sans être prétentieux, tous paraissent de vrais professionnels , passionnés.
Le rapport qualité prix y est, 180 euros pour 4 avec le vin, correct.
Pour la qualité de nos assiettes, ils mériteraient une étoile( certains étoilés Michelin ne sont pas meilleurs)
Félicitations à l'équipe, une belle rencontre qui fait plaisir."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Qui n’a pas entendu parler de l’Aromtic à LYON!!

Décision a été prise d’aller en juger par mon propre palais et mes propres yeux ! N’espérez pas tenter cette expérience sur un coup de tête, le taux de remplissage est à la hauteur du succès !! 

Le commentaire le plus probant sera celui qui consisterait à résumer tous les superlatifs.

Un restaurant alliant l’architecture de la X Rousse, avec la déco moderne en corrélation avec l’équipe sans oublier le clin d’œil sympa de l’équipe au travers de la cuisine ouverte. 
4 ambiances différentes dans un même restaurant : la table des copains, les tables de bistrot, et la table ronde pleine de convivialité et la fabuleuse terrasse.
Honnêtement, tout est parfait : de la « corbeille » de pain, au couteau de coutelier !

La triplette, aux commandes de ce restaurant, va faire pâlir les concurrents tant la qualité est bonne !!!! Un sommelier / maitre d’hôtel passionné vous accueille et vous envoute par sa bonne humeur, son sens du service, sa passion pour son métier, ses conseils.
Un chef et son second d’une grande simplicité vous feront voyager au travers de leurs délicieux mets fonction de produits frais de saison !!

En conclusion, félicitations et considération à toute l’équipe pour la qualité de la décoration, de l’ambiance, de l’accueil, du service, des mets, de la carte, des vins, du prix,…."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous venons de quitter votre restaurant avec le sourire. Très bon restaurant avec un très bonne accueil et des serveurs agréables ! Nous avons très bien mangé menu à 32 euro, entrée plat dessert. Mention spéciale pour la tomate mozzarella exceptionnelle et l espadon ! deux plats ou le talent du cuisinier se fait valoir... 
À faire sans aucune hésitation. 
À très bientôt"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous avons testé à La Croix rousse ce nouveau restaurant. C'est une adresse à retenir! L'accueil est fort sympathique, les plats sont succulents avec des produits frais et cuisinés maison , le tout dans une décoration moderne et un bon rapport qualité. Que demandé de plus : nous y reviendrons avec beaucoup de plaisir."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Plats delicieux, service de qualite, rapide, serveurs qui donnent de bons conseils, a l'ecoute, disponibles et attentionnes, prix tres abordables pour la qualite et le cadre.
Je vous le recommande vivement pour profiter d'un moment en famille, en couple ou entre amis."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Curieuse de tester le ""petit nouveau"" ;-), monté en flèche dans le classement TA. Un régal ! La formule du déjeuner E/P/D (un WE) était à 32 euros. Beaucoup de finesse dans la présentation des plats (ceviche de poulpe, steak d'espadon, ...). Des produits frais, des saveurs. Une petite touche d'originalité pour la présentation du pain. Une équipe souriante et dynamique. Un excellent moment, à refaire sans hésiter ;-)"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Bravo ! 
La qualité du service, irréprochable, menée par une main, ou un doigt, de Maitre sublime encore plus les plats proposés. 
Les saveurs, assaisonnements, associations sont maîtrisées et appréciées. 

Bravo !"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : L'aromatic mérite sa première place sur TripAdvisor puisque tout était parfait. Les serveurs ainsi que le patron lui même étaient très sympathique. Cuisine bistronomique avec des plats de saisons à conseiller.
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Soirée avec ma cherie, tout était parfait.

Premièrement l'accueil, le sourire de toute l'équipe en rentrant donne le ton.

Les plats s'enchaînent avec précision , le service est détendu et au petit soin.

Nous reviendrons vite avec des amis. 

Merci pour cette soirée."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Une belle découverte faite grâce à TripAdvisor. 
La salle est belle avec une verrière qui nous permet de voir la cuisine. 
Le personnel est très chaleureux et accueillant et de bons conseils.
Quant aux plats : tout était parfait ! Parfaitement assaisonnés, jolies présentations et en justes quantités ! 
Nous reviendrons sans hésitations pour re découvrir la carte qui change tout les mois"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Tout juste ouvert (avril 2017!) , et déjà 1er! 
Place bien méritée !
Serveurs adorables, déco sympa, ouverture sur la cuisine, et tout est excellent ! 
Une fort belle découverte !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Le cadre est parfait, simple et classe avec vue sur la cuisine ! 
Le personnel est très aimable et souriant. Ils proposent deux menus, un à 32€ et un à 41€. Nous avons pris le premier menu qui décline pas mal de choix, nous avons choisi tomates-mozzarella en entrée, l'art de rendre un plat très simple en petite merveille ! Steak d'espadon et moelleux au chocolat Guanaja qui étaient également très bon ! 
Rapport qualité/prix plus que correct !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un des meilleurs repas que nous ayons fait ces dernières années ma femme et moi.
Tout d'abord la salle style industriel avec la cuisine ouverte sur la salle
Ensuite le personnel de salle tres professionnel et avenant.
Et pour finir la cuisine un enchantement du début à la fin 
Ma femme avait pris le poulpe en entrée parfaitement préparé ,tendre et gouteux.
En plat, le curry de poulet était a tomber et mon espadon parfaitement cuit et assaisonné,enfin mon dessert un financier a la pistache avec sa crème fouettée à la mangue un pur bonheur.
A la fin du repas ,petit moment sympathique,le chef est venu discuter deux minutes avec nous.
Pour 32 euros par personne nous avons passé un superbe moment ,continuez longtemps comme ça et nous reviendrons avec plaisir"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Dès l'accueil l'histoire commence : on nous raconte l'ouverture du restaurant, le choix des producteurs de vins, l'origine des produits et même l'histoire des couteaux. Et puis, ces histoires sont ponctuées de plats tout aussi délicieux que beaux. En bref, on se déconnecte, on passe un excellent moment et surtout on se régale ! Je conseille 1000 fois, on aurait vraiment tord de s'en priver !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Ce restaurant à Croix-Rousse vaut le détour pour plusieurs raisons :
- Des plats très biens cuisinés (1ère chose qu'on recherche quand on va au restaurant)
- Un service impeccable et très chaleureux (merci à toute l'équipe)
- Une salle privative si on est beaucoup avec possibilité de mettre sa propre musique (ce fut une belle surprise pour nous car on ne s'attendait pas du tout à çà)
Attention à bien réserver avant et surtout prévoir du temps vu la difficulté de se garer à Croix Rousse. Vous trouverez un Menu à 35 € (entrée - plat - dessert) avec un rapport qualité-prix parfait et un Menu à 41 € (dégustation de 5 plats : 2 entrées, 1 viande, 1 poisson, 1 dessert) qui semble concerner les grands appétits. La carte change régulièrement donc n'hésitez pas à venir, venir et revenir encore. Merci encore pour cette belle soirée."
